"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","판매점영업면적","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"4356","(주)코리아세븐 홍제점","서울특별시 서대문구 홍제동 273번지 34호","서울특별시 서대문구 세무서길 110 (홍제동)","20130117","운영중","","","","","","120857","","02-396-3726","195373.53837900000  ","454784.06602800000  ","영업중"
"4357","GS25 북가좌점","서울특별시 서대문구 북가좌동 309번지 1호","서울특별시 서대문구 응암로 87 (북가좌동)","20130123","운영중","","","","","","120814","","02-372-8411","192200.51813700000  ","453474.99683800000  ","영업중"
"4358","GS25 연대북문점","서울특별시 서대문구 연희동 75번지 17호","서울특별시 서대문구 연희로26가길 2 (연희동)","20130124","운영중","","","","","","120823","","02-322-2524","194406.43530500000  ","452611.21637500000  ","영업중"
"4359","CU 북가좌공원점","서울특별시 서대문구 북가좌동 3번지 16호","서울특별시 서대문구 증가로20가길 82 (북가좌동)","20130128","운영중","","","","","","120810","","02-308-8213","192929.43703200000  ","453671.60053500000  ","영업중"
"4360","GS25 신촌파크","서울특별시 서대문구 창천동 29번지 74호","서울특별시 서대문구 연세로2길 30 (창천동)","20130129","운영중","","","","","","120833","","02-363-9897","194570.56971000000  ","450738.67642400000  ","영업중"
"4361","CU 경기대사거리점","서울특별시 서대문구 충정로2가 184번지 7호","서울특별시 서대문구 경기대로 62 (충정로2가)","20130201","운영중","","","","","","120012","","02-365-4097","196803.54301200000  ","451641.13007700000  ","영업중"
"4362","지에스25 당산공원점","서울특별시 영등포구 당산동3가 398번지 3호 1층","서울특별시 영등포구 양산로19길 11 1층 (당산동3가)","20150710","운영중","","","","","","150804","33","","190713.89781900000  ","447324.83547100000  ","영업중"
"4363","지에스25 영등포당일점","서울특별시 영등포구 당산동1가 107번지 1층","서울특별시 영등포구 영등포로27길 8 1층 (당산동1가)","20150709","운영중","","","","","","150800","85.4","","191090.10954700000  ","446909.23740400000  ","영업중"
"4364","씨유 망원월드컵점","서울특별시 마포구 망원동 483번지 22호","서울특별시 마포구 망원로 95 1층 (망원동)","20150803","운영중","","","","","","","34","335-1589","191809.49934100000  ","450942.91274400000  ","영업중"
"4365","(주)코리아세븐 면목엠비스점","서울특별시 중랑구 면목동 72번지 56호","서울특별시 중랑구 상봉로 37 1층 (면목동)","20150810","운영중","","","","","","","49.5","02-3284-8129","208200              ","454110              ","영업중"
"4366","씨유목동타운점","서울특별시 양천구 목동 810번지 1호","서울특별시 양천구 목동로 210 (목동 타운빌딩)","20150824","운영중","","","","","","","","","188018.09480400000  ","447551.96521000000  ","영업중"
"4367","GS25광운선곡점","서울특별시 노원구 월계동 469번지 39호 1층","서울특별시 노원구 광운로 5 1층 (월계동)","20150827","운영중","","","","","","","","","205051.42813300000  ","457652.97643100000  ","영업중"
"4368","씨유 궁동해바라기점","서울특별시 구로구 궁동 140번지 3호","서울특별시 구로구 부일로17길 158-3 (궁동)","20150827","운영중","","","","","","","85.8","","184985.12264400000  ","444384.96699600000  ","영업중"
"4369","씨유진관캐슬점","","서울특별시 은평구 진관4로 17 820동 104호 (진관동 은평뉴타운상림마을)","20150901","운영중","","","","","","","","02-352-1403","193317.41336000000  ","460606.38019900000  ","영업중"
"4370","CU 천호푸르지오점","서울특별시 강동구 천호동 425번지 3호","서울특별시 강동구 구천면로 192 (천호동)","20150907","운영중","","","","","","","","","211115.05688900000  ","448940.02769300000  ","영업중"
"4371","씨유 구일우방점","서울특별시 구로구 구로동 642번지 46호","서울특별시 구로구 구일로 154-17 2동 101102호 (구로동 우방아파트)","20150917","운영중","","","","","","","59.4","02-855-7449","188992.82033600000  ","444268.23312900000  ","영업중"
"4372","CU 도선공원점","서울특별시 성동구 도선동 332번지 1호 103~4호","서울특별시 성동구 왕십리로28길 15 1층 103~4호 (도선동 청기와타운)","20150923","운영중","","","","","","","","2297-8545","202791.02286600000  ","451734.86818100000  ","영업중"
"4373","GS25공릉센타점","서울특별시 노원구 공릉동 421번지 19호 현대프라자 107호","서울특별시 노원구 공릉로46길 6 107호 (공릉동 현대프라자)","20150930","운영중","","","","","","","","","207029.54554000000  ","458593.84629400000  ","영업중"
"4374","씨유 율현중앙점","서울특별시 강남구 율현동 294번지","서울특별시 강남구 밤고개로 252 (율현동)","20150520","운영중","","","","","","135210","52.8","2226-4313","209395              ","441082              ","영업중"
"4375","지에스25 여의월드점","서울특별시 영등포구 여의도동 54번지 6호 102호","서울특별시 영등포구 여의대방로68길 15 102호 (여의도동)","20150520","운영중","","","","","","150895","26.4","785-6585","194066.44586500000  ","446500.45480600000  ","영업중"
"4376","GS25 공항시장점","서울특별시 강서구 방화동 611번지 36호 1층","서울특별시 강서구 방화대로21길 87-1 1층 (방화동)","20150526","운영중","","","","","","","33","","183373.39716400000  ","451639.18695600000  ","영업중"
"4377","지에스25구산점","서울특별시 은평구 갈현동 489번지 23호","서울특별시 은평구 서오릉로 178 (갈현동)","20150526","운영중","","","","","","122960","122","02-353-3537","192396.12269600000  ","457067.65175200000  ","영업중"
"4378","지에스25 강동성심점","서울특별시 강동구 길동 416번지 6호","서울특별시 강동구 성안로 156 (길동)","20150527","운영중","","","","","","134814","","02-484-0715","211967.96695800000  ","448605.46148900000  ","영업중"
"4379","CU 정릉꿈에그린점","서울특별시 성북구 정릉동 1038번지","서울특별시 성북구 아리랑로19가길 21 102호 (정릉동)","20150616","운영중","","","","","","136101","49.6","02-915-1517","200949              ","455482              ","영업중"
"4380","지에스25 우신초교점","서울특별시 영등포구 신길동 158번지 41호 1층","서울특별시 영등포구 도신로48길 9-2 1층 (신길동)","20150616","운영중","","","","","","150840","","","192331.68730800000  ","445641.10806200000  ","영업중"
"4381","(주)코리아세븐 여의도성모병원점","서울특별시 영등포구 여의도동 62번지 여의도성모병원본관 1층","서울특별시 영등포구 63로 10 (여의도동 여의도성모병원본관 1층)","20150616","운영중","","","","","","150713","49.5","","194406.69375300000  ","446533.81927700000  ","영업중"
"4382","미니스톱 암사그랜드점","서울특별시 강동구 암사동 493번지 14호","서울특별시 강동구 올림픽로98가길 47 1층 (암사동 중앙하이츠아파트)","20150806","운영중","","","","","","","100","","211701.71142900000  ","450217.19832800000  ","영업중"
"4383","(주)코리아세븐 성북돈암초교점","서울특별시 성북구 동소문동6가 71번지 3호 지층","서울특별시 성북구 동소문로15길 12 지층 (동소문동6가)","20150810","운영중","","","","","","","","","201233.23491200000  ","454813.14638600000  ","영업중"
"4384","(주)코리아세븐 강일제일점","서울특별시 강동구 강일동 665번지","서울특별시 강동구 아리수로93가길 25 상가동 1층 102호 (강일동 강일리버파크1단지아파트)","20150818","운영중","","","","","","","49.5","02-428-8119","215257.06793500000  ","452096.80125900000  ","영업중"
"4385","씨유 성내으뜸점","서울특별시 강동구 성내동 245번지 32호","서울특별시 강동구 천호대로176길 10-3 1층 (성내동)","20150818","운영중","","","","","","","","0503-8162-6409","212027.33259400000  ","448268.63782000000  ","영업중"
"4386","GS25 거여센타점","서울특별시 송파구 거여동 23번지","서울특별시 송파구 거마로3길 18 1층 (거여동)","20150819","운영중","","","","","","","","","212636.59014500000  ","443941.10901100000  ","영업중"
"4387","GS25 화곡사랑점","","서울특별시 강서구 까치산로4길 64 1층 (화곡동)","20150826","운영중","","","","","","","33","","186387.84409200000  ","448989.36349800000  ","영업중"
"4388","코리아세븐 천호성덕점","서울특별시 강동구 천호동 18번지 46호","서울특별시 강동구 구천면로64길 22 1층 12호 (천호동)","20150831","운영중","","","","","","","33","","212352.33399800000  ","450019.06010400000  ","영업중"
"4389","GS25 한양제일점","서울특별시 성동구 행당동 19번지 9호 1층","서울특별시 성동구 마조로 21 1층 (행당동)","20150903","운영중","","","","","","","","","203614.03236300000  ","451153.64606000000  ","영업중"
"4390","코리아세븐 고대안암골점","서울특별시 동대문구 제기동 218번지 4호","서울특별시 동대문구 약령시로5길 22-4 101호 (제기동 해오름)","20150909","운영중","","","","","","","","921-7110","203015.13329100000  ","453787.67473600000  ","영업중"
"4391","세븐일레븐 시립대사랑점","서울특별시 동대문구 전농동 103번지 289호","서울특별시 동대문구 전농로 233 2층 (전농동)","20150908","운영중","","","","","","","","3394-8918","204633.14196700000  ","453911.41444900000  ","영업중"
"4392","세븐일레븐 신림법원단지점","서울특별시 관악구 신림동 610번지 209호","서울특별시 관악구 법원단지10길 2 (신림동)","20150911","운영중","","","","","","","","","192979.83690000000  ","441578.85798100000  ","영업중"
"4393","CU 관악동방점","서울특별시 관악구 신림동 1554번지 1층","서울특별시 관악구 신림로23길 49 1층 (신림동)","20150914","운영중","","","","","","","","","194227.24549600000  ","441035.41439000000  ","영업중"
"4394","(주)코리아세븐사평대로점","서울특별시 서초구 서초동 1302번지 52호","서울특별시 서초구 사평대로 362 (서초동)","20150918","운영중","","","","","","","49.5","02-536-1367","202003.67430400000  ","444906.96620100000  ","영업중"
"4395","(주)코리아세븐잠원나루터점","","서울특별시 서초구 강남대로97길 65 1층 101호 (잠원동 스타밀라트)","20150918","운영중","","","","","","","","542-8520","201443.68435700000  ","446038.97127900000  ","영업중"
"4396","CU 관악미림점","서울특별시 관악구 신림동 1559번지 20호 1층","서울특별시 관악구 호암로20길 1 1층 (신림동)","20150917","운영중","","","","","","","","","193998.97547200000  ","440931.73908200000  ","영업중"
"4456","지에스25역촌행운점","","서울특별시 은평구 역말로 69 (역촌동)","20150626","운영중","","","","","","","","357-3045","192757.14988900000  ","456306.83948500000  ","영업중"
"4397","CU 관악형제점","서울특별시 관악구 신림동 96번지 47호 1층","서울특별시 관악구 신림로32길 13 1층 (신림동)","20150917","운영중","","","","","","","","","194474.44371800000  ","441722.12279600000  ","영업중"
