index,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,x축,y축,상세영업상태명,구별
2748,더함약국,서울특별시 송파구 잠실동 22번지 6호 리센츠상가 4B01호,서울특별시송파구올림픽로145,20141020,운영중,14.44,약국,20141020.0,02-423-2270,37.511942299999994,127.0870254,영업중,송파구
2749,신화약국,서울특별시 송파구 잠실동 218번지 6호 103호,서울특별시송파구올림픽로12길34,20140819,운영중,22.01,약국,20140819.0,02-2202-2468,37.5085653,127.0833193,영업중,송파구
2750,서울그랜드약국,서울특별시 송파구 삼전동 48번지 9호 아미빌딩,서울특별시송파구백제고분로212,20141201,운영중,34.5,약국,20141201.0,02-419-0204,37.5034534,127.09004569999999,영업중,송파구
2751,햇살약국,서울특별시 송파구 오금동 18번지 38호,서울특별시송파구위례성대로20길31,20141027,운영중,65.0,약국,20141027.0,406-5258,37.508659,127.12721450000001,영업중,송파구
2752,우리들약국,서울특별시 송파구 방이동 149번지 세나빌딩,서울특별시송파구백제고분로466,20120608,운영중,32.55,약국,20120608.0,02-484-3230,37.5119129,127.1135622,영업중,송파구
2753,힐링약국,서울특별시 송파구 가락동 3번지 3호 윤강빌딩 1층,서울특별시송파구오금로36길4-17,20140714,운영중,88.3,약국,20140714.0,407-9933,37.503426,127.1248257,영업중,송파구
2754,새웅약국,서울특별시 송파구 잠실동 251번지 4호 상윤빌딩1층,서울특별시송파구삼전로75,20131223,운영중,29.2,약국,20131223.0,02-419-3230,37.505417200000004,127.0885899,영업중,송파구
2755,정온누리약국,서울특별시 송파구 삼전동 48번지 8호,서울특별시송파구백제고분로210,20140106,운영중,37.44,약국,20140106.0,02-412-7829,37.503527500000004,127.0898423,영업중,송파구
2756,키즈플러스약국,서울특별시 송파구 잠실동 40번지 1호 롯데월드 웰빙센타동  A동 104호,서울특별시송파구올림픽로240,20140210,운영중,58.78,약국,20140210.0,02-411-0187,37.5112348,127.09802739999999,영업중,송파구
2757,3층메디칼약국,서울특별시 송파구 방이동 89번지 11호 올림픽프라자,서울특별시송파구양재대로1222,20140418,운영중,17.3,약국,20140418.0,401-7657,37.515719700000005,127.1322328,영업중,송파구
2758,하나메디칼약국,서울특별시 송파구 거여동 27번지 1층,서울특별시송파구오금로504,20140117,운영중,49.17,약국,20140117.0,409-7230,37.4928214,127.1446138,영업중,송파구
2759,녹십자약국,서울특별시 송파구 잠실동 184번지 7호 은성빌딩1층,서울특별시송파구올림픽로130,20140203,운영중,32.3,약국,20140203.0,02-424-7434,37.511332700000004,127.0849798,영업중,송파구
2760,크게열린약국,서울특별시 송파구 풍납동 395번지 21호,서울특별시송파구강동대로59-3,20140310,운영중,105.21,약국,20140310.0,02-482-7579,37.5273305,127.1141277,영업중,송파구
2761,타워약국,서울특별시 송파구 잠실동 181번지 105호,서울특별시송파구올림픽로96,20140314,운영중,34.1,약국,20140314.0,02-417-4578,37.511426799999995,127.0812007,영업중,송파구
2762,일번약국,서울특별시 송파구 풍납동 269번지 30호,서울특별시송파구토성로21,20131203,운영중,126.5,약국,20131203.0,02-473-0056,37.5307648,127.11298500000001,영업중,송파구
2763,잠실메디신약국,서울특별시 송파구 잠실동 335번지 9호 1층,서울특별시송파구백제고분로168,20140331,운영중,35.52,약국,20140331.0,02-421-4218,37.504810600000006,127.0853004,영업중,송파구
2764,송파정약국,서울특별시 송파구 장지동 841번지 4호 대진프라자 105호,서울특별시송파구충민로2길28,20140401,운영중,44.08,약국,20140401.0,431-7887,37.4772734,127.1273388,영업중,송파구
2765,정민약국,서울특별시 송파구 오금동 42번지 12호 1층3호,서울특별시송파구마천로68,20130405,운영중,25.3,약국,20130405.0,431-9200,37.5076429,127.12786990000001,영업중,송파구
2766,시장온누리약국,서울특별시 송파구 풍납동 152번지 2호 1층,서울특별시송파구바람드리길52,20130201,운영중,35.4,약국,20130201.0,02-478-6665,37.537091499999995,127.1213535,영업중,송파구
2767,트리지움자연약국,서울특별시 송파구 잠실동 35번지 2호 트리지움상가 514호,서울특별시송파구석촌호수로61,20130212,운영중,48.6,약국,20130212.0,070-7562-8231,37.510668100000004,127.0861994,영업중,송파구
2768,싱싱온누리약국,서울특별시 송파구 잠실동 242번지 17호,서울특별시송파구삼전로99,20130214,운영중,36.29,약국,20130214.0,02-425-2479,37.5072158,127.090121,영업중,송파구
2769,윤약국,서울특별시 송파구 석촌동 174번지 2호 1층,서울특별시송파구백제고분로365,20130215,운영중,25.52,약국,20130215.0,02-422-2884,37.5052217,127.1062715,영업중,송파구
2770,이화약국,서울특별시 송파구 송파동 103번지 30호 1층102호,서울특별시송파구가락로158,20130304,운영중,28.21,약국,20130304.0,419-5878,37.5030838,127.11324479999999,영업중,송파구
2771,독일약국,서울특별시 구로구 궁동 283번지 3호 1층,서울특별시구로구오리로1297,19940804,운영중,40.12,약국,19940804.0,02-2681-9495,37.497186799999994,126.8290926,영업중,구로구
2772,차기정약국,서울특별시 구로구 개봉동 356번지 9호,서울특별시구로구개봉로3길76,19951212,운영중,54.4,약국,19951212.0,02-2687-7712,37.48622329999999,126.85207609999999,영업중,구로구
2773,그린프라자약국,서울특별시 구로구 구로동 754번지 5호,서울특별시구로구구로동로137,19960902,운영중,92.81,약국,19960902.0,02-861 -6553,37.490737,126.88351899999999,영업중,구로구
2774,보광약국,서울특별시 구로구 구로동 424번지 17호,서울특별시구로구구로동로38길19,19960912,운영중,19.32,약국,19960912.0,02-867 -6354,37.494847299999996,126.8838784,영업중,구로구
2775,온누리한라약국,서울특별시 구로구 구로동 685번지 154호 다원그린빌 101-1호,서울특별시구로구구일로10길49,19980528,운영중,47.48,약국,19980528.0,02-862 -0157,37.4957011,126.87443429999999,영업중,구로구
2776,덕우약국,서울특별시 구로구 구로동 317번지 11호,서울특별시구로구가마산로22길33,19841019,운영중,19.8,약국,19841019.0,02-861 -0085,37.4928908,126.88805090000001,영업중,구로구
2777,늘사랑약국,서울특별시 구로구 개봉동 361번지 3호,서울특별시구로구개봉로3길59,20080428,운영중,40.6,약국,20080428.0,02-2612-3337,37.4860121,126.85296699999999,영업중,구로구
2778,건강샘온누리약국,서울특별시 구로구 신도림동 337번지,서울특별시구로구경인로661,20080604,운영중,102.06,약국,20080604.0,02-3439-8373,37.509395700000006,126.8877258,영업중,구로구
2779,대우프라자약국,서울특별시 구로구 고척동 192번지 1층,서울특별시구로구고척로237,20080822,운영중,23.04,약국,20080822.0,2686-2360,37.5065862,126.85928349999999,영업중,구로구
2780,온누리좋은약국,서울특별시 구로구 구로동 83번지 3호,서울특별시구로구가마산로248,20120823,운영중,20.95,약국,20120823.0,,37.494555600000005,126.8882976,영업중,구로구
2781,아침햇살약국,서울특별시 구로구 구로동 1125번지 6호,서울특별시구로구시흥대로561,20090609,운영중,47.63,약국,20090609.0,858-4484,37.4832997,126.90109650000001,영업중,구로구
2782,생천온누리약국,서울특별시 구로구 신도림동 437번지 1호 태영프라자 306호,서울특별시구로구경인로59길8,20030208,운영중,92.82,약국,20030208.0,02-2676-9991,37.50632879999999,126.88335459999999,영업중,구로구
2783,메디신약국,서울특별시 구로구 고척동 38번지 8호 보광빌딩 1층,서울특별시구로구목동남로32,20031219,운영중,58.07,약국,20031219.0,02-2687-0322,37.5079571,126.863624,영업중,구로구
2784,1번약국,서울특별시 구로구 구로동 731번지 3호 1층,서울특별시구로구구로동로132,20090715,운영중,104.29,약국,20090715.0,851-1155,37.4903831,126.88431010000001,영업중,구로구
2785,기린약국,서울특별시 구로구 구로동 486번지 50호,서울특별시구로구구로동로215-1,20090604,운영중,41.4,약국,20090604.0,866-7100,37.49781,126.88226350000001,영업중,구로구
2786,햇살약국,서울특별시 구로구 신도림동 338번지 대우푸르지오2차 101동 311호,서울특별시구로구경인로67길23,20090413,운영중,43.74,약국,20090413.0,,37.510489299999996,126.8894187,영업중,구로구
2787,우리약국,서울특별시 구로구 오류동 137번지 8호 대성빌딩1층102,서울특별시구로구오류로8길57,20100302,운영중,12.47,약국,20100302.0,2066-0681,37.492360999999995,126.8433846,영업중,구로구
2788,다나약국,,서울특별시구로구고척로239,20100419,운영중,47.19,약국,20100419.0,02-2611-3393,37.5066791,126.85948119999999,영업중,구로구
2789,조은약국,서울특별시 구로구 궁동 170번지 11호,서울특별시구로구오리로1286,20091009,운영중,36.01,약국,20091009.0,2616-3008,37.496240500000006,126.8299895,영업중,구로구
2790,미문약국,서울특별시 구로구 구로동 806번지 79호,서울특별시구로구구로동로78,20091201,운영중,29.58,약국,20091201.0,02-838-7020,37.4857395,126.8858763,영업중,구로구
2791,정성약국,서울특별시 구로구 고척동 72번지 7호 문화골든타워 2층,서울특별시구로구경인로373,20100901,운영중,29.31,약국,20100901.0,,37.4968792,126.86188519999999,영업중,구로구
2792,플러스약국,서울특별시 구로구 신도림동 337번지 신도림프르지오 1차상가 178호,서울특별시구로구경인로661,20110519,운영중,31.85,약국,20110519.0,3439-8855,37.509395700000006,126.8877258,영업중,구로구
2793,베스트약국,,서울특별시구로구고척로203,20100503,운영중,47.88,약국,20100503.0,02-2066-5200,37.505187,126.8558439,영업중,구로구
2794,태양약국,서울특별시 구로구 오류동 10번지 1호,서울특별시구로구경인로191,20111026,운영중,35.64,약국,20111026.0,2685-1017,37.495582500000005,126.8423024,영업중,구로구
2795,디큐브약국,서울특별시 구로구 신도림동 692번지 디큐브시티 타워동 지하1층,서울특별시구로구경인로662,20111121,운영중,27.56,약국,20111121.0,02-2211-0227,37.5084321,126.88873319999999,영업중,구로구
2796,녹십자약국,서울특별시 구로구 구로2동,서울특별시구로구구로동로28길2,20111121,운영중,66.12,약국,20111121.0,02-830-0222,37.4906386,126.8842679,영업중,구로구
2797,두산약국,서울특별시 구로구 구로동,서울특별시구로구구로중앙로16,20120410,운영중,49.81,약국,20120410.0,859-6414,37.4917902,126.8920319,영업중,구로구
2798,우산약국,서울특별시 구로구 구로동,서울특별시구로구구로동로112-2,20120102,운영중,37.62,약국,20120102.0,839-4551,37.4886334,126.8847941,영업중,구로구
2799,황금당약국,서울특별시 구로구 구로동,서울특별시구로구디지털로32길79,20120206,운영중,37.9,약국,20120206.0,861-7585,37.4834102,126.8997098,영업중,구로구
2800,정약국,서울특별시 구로구 개봉동 403번지 55호,서울특별시구로구개봉로57-1,20120224,운영중,42.45,약국,20120224.0,02-2681-9577,37.490776399999994,126.85572340000002,영업중,구로구
2801,대림약국,서울특별시 구로구 신도림동 642번지 대림2차 주상가동 209호,서울특별시구로구신도림로16,20120213,운영중,42.48,약국,20120213.0,2679-3553,37.5057794,126.88071399999998,영업중,구로구
2802,굿모닝약국,서울특별시 구로구 개봉동 403번지 103호,서울특별시구로구개봉로57,20120213,운영중,27.18,약국,20120213.0,2684-9758,37.4906855,126.85572820000002,영업중,구로구
2803,문정약국,서울특별시 관악구 은천동 1718번지 3호,서울특별시관악구양녕로63,19860707,운영중,19.85,약국,19860707.0,02-877-0915,37.4875203,126.94641399999999,영업중,관악구
2804,경성약국,서울특별시 관악구 신림동 481번지 26호,서울특별시관악구남부순환로161길70,19870929,운영중,21.25,약국,19870929.0,02-855-3927,37.485316499999996,126.91870729999998,영업중,관악구
2805,유완약국,서울특별시 관악구 신림동 341번지 45호,서울특별시관악구원신길142,19890510,운영중,22.24,약국,19890510.0,02-878-6268,37.5019581,126.90795379999999,영업중,관악구
2806,성보약국,서울특별시 관악구 봉천동 927번지 26호,서울특별시관악구남부순환로208길10,19890628,운영중,46.39,약국,19890628.0,02-885-4250,37.481607200000006,126.9432396,영업중,관악구
2807,다나온누리약국,서울특별시 관악구 봉천동 36번지 1호,서울특별시관악구관악로240,19900404,운영중,24.99,약국,19900404.0,02-886-4207,37.4855722,126.9565602,영업중,관악구
2808,태양당약국,서울특별시 관악구 봉천동 940번지 1호,서울특별시관악구국회단지길10,19910131,운영중,28.88,약국,19910131.0,02-883-2176,37.4866253,126.9395291,영업중,관악구
