,번호,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,위치정보(X),위치정보(Y),상세영업상태명,구별
2733,2733,관악그랜드약국,서울특별시 관악구 신림동 1513번지 1호,서울특별시관악구신림로141,20140203,운영중,167.09,약국,20140203,876-1068,194112.3312,441353.2512,영업중,관악구
2734,2734,인헌온누리약국,서울특별시 관악구 봉천동 1642번지 16호,서울특별시관악구인헌길35,20140213,운영중,29.88,약국,20140213,,197075.4118,441606.4918,영업중,관악구
2735,2735,세이브 약국,서울특별시 관악구 신림동 607번지 73호 세이브마트 1층,서울특별시관악구난곡로220,20140423,운영중,18.62,약국,20140423,853-6965,192751.8194,441653.2898,영업중,관악구
2736,2736,명성프라자약국,서울특별시 관악구 봉천동 42번지 47호,서울특별시관악구관악로231-1,20140507,운영중,92.04,약국,20140507,,196069.7855,442877.9848,영업중,관악구
2737,2737,은성온누리약국,서울특별시 관악구 신림동 94번지 264호,서울특별시관악구신림로210,20140508,운영중,53.07,약국,20140508,883-7555,194473.6462,441857.1518,영업중,관악구
2738,2738,다은온누리약국,서울특별시 관악구 신림동 404번지 1호 영창빌딩 1층,서울특별시관악구신림로169,20140519,운영중,26.63,약국,20140519,882-4993,194136.4619,441646.875,영업중,관악구
2739,2739,1번약국,서울특별시 관악구 봉천동 853번지 4호 1층,서울특별시관악구남부순환로1832,20160502,운영중,18.3,약국,20160502,882-7583,195887.1208,442365.5148,영업중,관악구
2740,2740,새종로약국,서울특별시 관악구 신림동 1680번지 27호 외 3필지,서울특별시관악구난곡로264,20140708,운영중,43.92,약국,20140708,,192541.2896,442014.9508,영업중,관악구
2741,2741,새태평양온누리약국,서울특별시 관악구 봉천동 1634번지 9호,서울특별시관악구봉천로616,20140716,운영중,42.66,약국,20140716,,196947.231,441778.2432,영업중,관악구
2742,2742,라임약국,서울특별시 관악구 신림동 726번지 5호,서울특별시관악구난곡로215,20140728,운영중,38.14,약국,20140728,,192706.5624,441591.5023,영업중,관악구
2743,2743,세종당약국,서울특별시 구로구 개봉동 465번지 11호,서울특별시구로구경인로35길64,19750825,운영중,68,약국,19750825,02-2612-4900,187011.2539,444462.2928,영업중,구로구
2744,2744,재훈약국,서울특별시 구로구 구로동 1132번지 7호,서울특별시구로구시흥대로161가길17,19751112,운영중,0,약국,19751112,02-854 -2250,190981.2349,442309.3628,영업중,구로구
2745,2745,505약국,서울특별시 구로구 구로동 505번지 10호,서울특별시구로구구로동로42길58,19760701,운영중,0,약국,19760701,02-856 -5050,189760.6005,444307.895,영업중,구로구
2746,2746,구로시장약국,서울특별시 구로구 구로동 730번지 14호,서울특별시구로구구로동로26길37,20040615,운영중,68.58,약국,20040615,02-854 -1385,189937.13,443430.0655,영업중,구로구
2747,2747,에이스약국,서울특별시 구로구 구로동 212번지 1호 에이스트윈타워 1차 104호,서울특별시구로구디지털로285,20040901,운영중,42.19,약국,20040901,02-2109-5208,190669.7395,442787.6077,영업중,구로구
2748,2748,백학약국,서울특별시 구로구 구로동 573번지 애경백화점 4층,서울특별시구로구구로중앙로152,20041106,운영중,59.3,약국,20041106,02-853 -0142,189634.3381,444639.3358,영업중,구로구
2749,2749,대학약국,서울특별시 구로구 구로동 704번지 58호,서울특별시구로구구로동로149-1,20050129,운영중,108.76,약국,20050129,02-865 -4910,189697.9351,443619.9331,영업중,구로구
2750,2750,태영프라자약국,서울특별시 구로구 신도림동 437번지 1호 태영프라자 108호,서울특별시구로구경인로59길8,20060103,운영중,39.13,약국,20060103,02-2068-5733,189692.8624,445219.9123,영업중,구로구
2751,2751,참조은약국,서울특별시 구로구 고척동 63번지 9호,서울특별시구로구경인로433-1,20060125,운영중,47.03,약국,20060125,02-2617-5546,188250.9191,444489.5353,영업중,구로구
2752,2752,대성약국,서울특별시 구로구 개봉동 359번지 13호 성은빌딩 1층,서울특별시구로구개봉로3길35,20060418,운영중,30.8,약국,20060418,02-2066-0120,187115.9533,442979.961,영업중,구로구
2753,2753,수정약국,서울특별시 구로구 개봉동 156번지 5호 대림프라자 401호,서울특별시구로구경인로319,20060420,운영중,80.94,약국,20060420,02-2613-5195,187231.0729,444247.4766,영업중,구로구
2754,2754,한빛약국,서울특별시 구로구 오류동 77번지 1호 3층,서울특별시구로구경인로164,20060516,운영중,35.33,약국,20060516,02-2625-6679,185848.0201,443852.7135,영업중,구로구
2755,2755,수약국,서울특별시 구로구 고척동 224번지 1호,서울특별시구로구중앙로15길107,20060814,운영중,26.35,약국,20060814,02-2611-5435,187084.5353,445326.2827,영업중,구로구
2756,2756,진솔약국,서울특별시 구로구 오류동 37번지 7호,서울특별시구로구경인로211-1,20060904,운영중,94.71,약국,20060904,02-2060-0906,186236.6717,444129.8613,영업중,구로구
2757,2757,늘푸른약국,서울특별시 구로구 구로동 127번지 45호,서울특별시구로구구로중앙로12길38,19981201,운영중,27.74,약국,19981201,02-851 -0601,190557.4945,443683.2335,영업중,구로구
2758,2758,아름솔약국,서울특별시 구로구 구로동 1258번지 중앙유통상가 A 02-01호,서울특별시구로구경인로53길15,19981222,운영중,28.89,약국,19981222,02-2617-1849,189081.0021,444767.419,영업중,구로구
2759,2759,맑은약국,서울특별시 구로구 개봉동 415번지 개봉역사내3층,서울특별시구로구경인로40길47,19990612,운영중,18.81,약국,19990612,02-2617-2190,187540.1939,443905.4795,영업중,구로구
2760,2760,종로약국,서울특별시 구로구 고척동 253번지 200호,서울특별시구로구고척로142,19991019,운영중,87.96,약국,19991019,02-2612-3986,186705.8854,444799.3698,영업중,구로구
2761,2761,온누리최정숙약국,서울특별시 구로구 고척동 76번지 41호 일이삼전자타운3동 1층 1221호,서울특별시구로구중앙로1길36,20000310,운영중,21.44,약국,20000310,02-2612-2040,187856.8968,444299.0499,영업중,구로구
2762,2762,온누리사랑의약국,서울특별시 구로구 구로동 717번지 34호,서울특별시구로구구로동로15길17,20000817,운영중,45.78,약국,20000817,02-862 -2884,189719.7592,443149.7492,영업중,구로구
2763,2763,현대파크빌약국,서울특별시 구로구 구로동 108번지 현대파크빌 101호,서울특별시구로구공원로41,20001004,운영중,35.7,약국,20001004,02-868 -5116,190266.6112,444550.7458,영업중,구로구
2764,2764,한마을약국,서울특별시 구로구 개봉동 476번지 한마을@상가  1동 110호,서울특별시구로구경인로382,20001013,운영중,29.16,약국,20001013,02-2613-3006,187959.4506,444111.7878,영업중,구로구
2765,2765,대웅프라자약국,서울특별시 구로구 구로동 1267번지 태영상가 1동 105호,서울특별시구로구새말로93,20001212,운영중,54.72,약국,20001212,02-839 -2276,190301.6858,445289.8524,영업중,구로구
2766,2766,정광약국,서울특별시 구로구 개봉동 203번지 6호,서울특별시구로구남부순환로97길11,20010105,운영중,20.6,약국,20010105,02-2687-2983,187476.0107,443876.1169,영업중,구로구
2768,2768,부부약국,서울특별시 구로구 오류동 148번지 24호,서울특별시구로구오류로8길60,20010509,운영중,41.28,약국,20010509,02-2688-0151,186175.246,443653.3298,영업중,구로구
2769,2769,온누리종하약국,서울특별시 구로구 구로동 685번지 448호,서울특별시구로구구일로4길30,20010614,운영중,20.1,약국,20010614,02-830 -5366,189073.5975,443609.5353,영업중,구로구
2770,2770,한독프라자약국,서울특별시 구로구 구로동 313번지 1호,서울특별시구로구구로동로26길133,20010822,운영중,67.13,약국,20010822,02-856 -9843,190383.7566,443374.0937,영업중,구로구
2771,2771,구로메디칼약국,서울특별시 구로구 고척동 63번지 11호 277-42,서울특별시구로구경인로431,19841128,운영중,25.9,약국,19841128,02-2614-3206,188228.041,444471.6858,영업중,구로구
2772,2772,메디팜제일약국,서울특별시 구로구 궁동 212-10 2층,서울특별시구로구오리로1270,19850125,운영중,76.49,약국,19850125,02-2684-3804,185035.1622,443963.1033,영업중,구로구
2773,2773,흥부약국,서울특별시 구로구 구로동 8번지 12호 외3필지,서울특별시구로구새말로83,19860821,운영중,29.8,약국,19860821,02-862 -6804,190191.7741,445089.6347,영업중,구로구
2774,2774,한솔약국,서울특별시 구로구 오류1동 34-12,서울특별시구로구경인로215,19870120,운영중,32.03,약국,19870120,02-2613-5613,186275.3324,444150.6019,영업중,구로구
2775,2775,구민옵티마약국,서울특별시 구로구 구로동 74번지 30호 현대상가 1층 3호,서울특별시구로구구로중앙로18길68,19880831,운영중,45.5,약국,19880831,02-866 -8758,190593.5925,444165.2864,영업중,구로구
2776,2776,온누리십자당약국,서울특별시 구로구 구로동 415번지 3호,서울특별시구로구구로동로173,19890616,운영중,0,약국,19890616,02-869 -9103,189644.8077,443836.1984,영업중,구로구
2777,2777,훼미리약국,서울특별시 구로구 고척동 253번지 116호,서울특별시구로구고척로139,19900501,운영중,80.44,약국,19900501,02-2688-0194,186673.0104,444822.235,영업중,구로구
2778,2778,온누리백제약국,,서울특별시구로구고척로212,19900719,운영중,65.2,약국,19900719,02-2619-6150,187355.3424,445100.5734,영업중,구로구
2779,2779,명문약국,서울특별시 구로구 구로동 1124번지 1호,서울특별시구로구디지털로32길97-39,19900907,운영중,22.95,약국,19900907,02-855 -8732,191273.5369,442760.7512,영업중,구로구
2780,2780,뿌리약국,서울특별시 구로구 구로동 1258번지 중앙유통상가 지하 c-11호,서울특별시구로구경인로53길15,19901206,운영중,32.82,약국,19901206,02-2687-3966,189081.0021,444767.419,영업중,구로구
2781,2781,바다약국,서울특별시 구로구 구로동 98번지 대림오페라타워 3층 303호,서울특별시구로구구로중앙로60,19910108,운영중,39.15,약국,19910108,02-869 -2485,190220.3586,443969.5631,영업중,구로구
2782,2782,초지약국,서울특별시 구로구 구로동 497번지 5호,서울특별시구로구구로동로240,19911004,운영중,52.55,약국,19911004,02-866 -4098,189627.6051,444511.5485,영업중,구로구
2783,2783,종로프라자약국,서울특별시 구로구 구로동 142번지 62호,서울특별시구로구구로중앙로17,19930617,운영중,35.7,약국,19930617,02-839 -7422,190408.8988,443575.8938,영업중,구로구
2784,2784,건강약국,서울특별시 관악구 신사동 465-46,서울특별시관악구남부순환로1539,19790607,운영중,17.34,약국,19790607,02-855-2883,193066.396,442666.0112,영업중,관악구
2785,2785,신다정약국,서울특별시 관악구 낙성대동 1598-1,서울특별시관악구관악로154,19790620,운영중,26.65,약국,19790620,02-878-2530,195815.2096,442171.5143,영업중,관악구
2786,2786,차약국,서울특별시 관악구 중앙동 56-98,서울특별시관악구중앙길5,19800620,운영중,18,약국,19800620,02-878-0188,195916.4197,442687.4176,영업중,관악구
2787,2787,승일약국,서울특별시 관악구 신림동 1477번지 20호 1층,서울특별시관악구문성로93,19810415,운영중,34.5,약국,19810415,02-863-9605,192394.6855,442038.6982,영업중,관악구
2788,2788,태창온누리약국,서울특별시 관악구 청룡동 1572-17,서울특별시관악구쑥고개로126-1,19810502,운영중,60.48,약국,19810502,02-878-9905,195619.8007,442145.2727,영업중,관악구
2789,2789,온누리대산약국,서울특별시 관악구 조원동 1655-8,서울특별시관악구시흥대로566,19820420,운영중,26,약국,19820420,02-853-4967,191378.794,442647.7731,영업중,관악구
2790,2790,온누리수경약국,서울특별시 관악구 난향동 668-4,서울특별시관악구난향길4,19820715,운영중,16.43,약국,19820715,02-864-7311,192807.9221,440407.0897,영업중,관악구
2791,2791,육당약국,서울특별시 관악구 난곡동 613-11,서울특별시관악구법원단지길20,19830308,운영중,27.27,약국,19830308,02-853-0274,192819.1637,441628.9438,영업중,관악구
2792,2792,광주약국,서울특별시 관악구 청림동 14-52,서울특별시관악구관악로268,19830506,운영중,37.27,약국,19830506,02-884-2000,196309.8461,443164.7981,영업중,관악구
2793,2793,조광약국,서울특별시 관악구 청룡동 1540-41,서울특별시관악구쑥고개로70,19830506,운영중,35.28,약국,19830506,02-878-2291,195062.005,442214.8532,영업중,관악구
2794,2794,은하약국,서울특별시 관악구 신림동 1449-4,서울특별시관악구관천로22길27,19841204,운영중,23.92,약국,19841204,02-886-0790,193273.4823,443250.5214,영업중,관악구
2795,2795,성신약국,서울특별시 관악구 청룡동 927-8,서울특별시관악구남부순환로1728,19841220,운영중,26.1,약국,19841220,02-878-8350,194871.843,442522.0694,영업중,관악구
